Country or Area Code,Country or Area,Commodity - Transaction,Year,Unit,Quantity,Quantity Footnotes
32,Argentina,Vegetal waste - production,2010,"Metric tons,  thousand",3074.96,
32,Argentina,Vegetal waste - production,2009,"Metric tons,  thousand",3364.24,
32,Argentina,Vegetal waste - production,2008,"Metric tons,  thousand",3364.24,
32,Argentina,Vegetal waste - production,2007,"Metric tons,  thousand",3396.32,
32,Argentina,Vegetal waste - production,2006,"Metric tons,  thousand",3322.64,
32,Argentina,Vegetal waste - production,2005,"Metric tons,  thousand",2378.08,
32,Argentina,Vegetal waste - production,2004,"Metric tons,  thousand",2175.92,
32,Argentina,Vegetal waste - production,2003,"Metric tons,  thousand",2509.84,
32,Argentina,Vegetal waste - production,2002,"Metric tons,  thousand",2264.24,
32,Argentina,Vegetal waste - production,2001,"Metric tons,  thousand",3048,
32,Argentina,Vegetal waste - production,1994,"Metric tons,  thousand",3525,
32,Argentina,Vegetal waste - production,1993,"Metric tons,  thousand",3195,
32,Argentina,Vegetal waste - production,1992,"Metric tons,  thousand",3319,
32,Argentina,Vegetal waste - production,1991,"Metric tons,  thousand",3762,
32,Argentina,Vegetal waste - production,1990,"Metric tons,  thousand",3230,
36,Australia,Vegetal waste - production,2010,"Metric tons,  thousand",7602.4,
36,Australia,Vegetal waste - production,2009,"Metric tons,  thousand",8417.12,
36,Australia,Vegetal waste - production,2008,"Metric tons,  thousand",8719.68,
36,Australia,Vegetal waste - production,2007,"Metric tons,  thousand",8161.84,
36,Australia,Vegetal waste - production,2006,"Metric tons,  thousand",8506.32,
36,Australia,Vegetal waste - production,2005,"Metric tons,  thousand",8010.64,
36,Australia,Vegetal waste - production,2004,"Metric tons,  thousand",7447.28,
36,Australia,Vegetal waste - production,2003,"Metric tons,  thousand",7614.96,
36,Australia,Vegetal waste - production,2002,"Metric tons,  thousand",8957.6,
36,Australia,Vegetal waste - production,2001,"Metric tons,  thousand",7110.48,
36,Australia,Vegetal waste - production,2000,"Metric tons,  thousand",8611.12,
36,Australia,Vegetal waste - production,1999,"Metric tons,  thousand",8488.64,
36,Australia,Vegetal waste - production,1998,"Metric tons,  thousand",8520.4,
36,Australia,Vegetal waste - production,1997,"Metric tons,  thousand",8319.12,
36,Australia,Vegetal waste - production,1996,"Metric tons,  thousand",7716.8,
36,Australia,Vegetal waste - production,1995,"Metric tons,  thousand",6943.12,
36,Australia,Vegetal waste - production,1994,"Metric tons,  thousand",6396.08,
36,Australia,Vegetal waste - production,1993,"Metric tons,  thousand",5927.84,
36,Australia,Vegetal waste - production,1992,"Metric tons,  thousand",4829.12,
36,Australia,Vegetal waste - production,1991,"Metric tons,  thousand",5944.32,
36,Australia,Vegetal waste - production,1990,"Metric tons,  thousand",6221.44,
40,Austria,Vegetal waste - production,2010,"Metric tons,  thousand",7005.12,
40,Austria,Vegetal waste - production,2009,"Metric tons,  thousand",6142.24,
40,Austria,Vegetal waste - production,2008,"Metric tons,  thousand",6346.32,
40,Austria,Vegetal waste - production,2007,"Metric tons,  thousand",5720.16,
40,Austria,Vegetal waste - production,2006,"Metric tons,  thousand",4159.76,
40,Austria,Vegetal waste - production,2005,"Metric tons,  thousand",4579.28,
40,Austria,Vegetal waste - production,2004,"Metric tons,  thousand",3513.04,
40,Austria,Vegetal waste - production,2003,"Metric tons,  thousand",3621.36,
40,Austria,Vegetal waste - production,2002,"Metric tons,  thousand",2733.36,
40,Austria,Vegetal waste - production,2001,"Metric tons,  thousand",2308,
40,Austria,Vegetal waste - production,2000,"Metric tons,  thousand",2259.12,
40,Austria,Vegetal waste - production,1999,"Metric tons,  thousand",2317.28,
50,Bangladesh,Vegetal waste - production,2010,"Metric tons,  thousand",18632,
50,Bangladesh,Vegetal waste - production,2009,"Metric tons,  thousand",18423.76,
50,Bangladesh,Vegetal waste - production,2008,"Metric tons,  thousand",18229.28,
50,Bangladesh,Vegetal waste - production,2007,"Metric tons,  thousand",18038.72,
50,Bangladesh,Vegetal waste - production,2006,"Metric tons,  thousand",17837.84,
50,Bangladesh,Vegetal waste - production,2005,"Metric tons,  thousand",17616.56,
50,Bangladesh,Vegetal waste - production,2004,"Metric tons,  thousand",17371.6,
50,Bangladesh,Vegetal waste - production,2003,"Metric tons,  thousand",17106.24,
50,Bangladesh,Vegetal waste - production,2002,"Metric tons,  thousand",16824.4,
50,Bangladesh,Vegetal waste - production,2001,"Metric tons,  thousand",16533.6,
50,Bangladesh,Vegetal waste - production,2000,"Metric tons,  thousand",16238.72,
50,Bangladesh,Vegetal waste - production,1999,"Metric tons,  thousand",15940.88,
50,Bangladesh,Vegetal waste - production,1998,"Metric tons,  thousand",15650.24,
50,Bangladesh,Vegetal waste - production,1997,"Metric tons,  thousand",19987,
50,Bangladesh,Vegetal waste - production,1996,"Metric tons,  thousand",16000,1
50,Bangladesh,Vegetal waste - production,1995,"Metric tons,  thousand",16100,
50,Bangladesh,Vegetal waste - production,1994,"Metric tons,  thousand",16300,
50,Bangladesh,Vegetal waste - production,1993,"Metric tons,  thousand",16500,1
50,Bangladesh,Vegetal waste - production,1992,"Metric tons,  thousand",16602,
50,Bangladesh,Vegetal waste - production,1991,"Metric tons,  thousand",16733,
50,Bangladesh,Vegetal waste - production,1990,"Metric tons,  thousand",11700,1
112,Belarus,Vegetal waste - production,2010,"Metric tons,  thousand",1244.16,
112,Belarus,Vegetal waste - production,2009,"Metric tons,  thousand",1149.6,
112,Belarus,Vegetal waste - production,2008,"Metric tons,  thousand",1182.56,
112,Belarus,Vegetal waste - production,2007,"Metric tons,  thousand",1079.04,
112,Belarus,Vegetal waste - production,2006,"Metric tons,  thousand",1018.8,
112,Belarus,Vegetal waste - production,2005,"Metric tons,  thousand",908.4,
112,Belarus,Vegetal waste - production,2004,"Metric tons,  thousand",817.92,
112,Belarus,Vegetal waste - production,2003,"Metric tons,  thousand",663.76,
112,Belarus,Vegetal waste - production,2002,"Metric tons,  thousand",604.64,
112,Belarus,Vegetal waste - production,2001,"Metric tons,  thousand",492.4,
112,Belarus,Vegetal waste - production,2000,"Metric tons,  thousand",490.16,
112,Belarus,Vegetal waste - production,1999,"Metric tons,  thousand",227.52,
112,Belarus,Vegetal waste - production,1998,"Metric tons,  thousand",197.04,
112,Belarus,Vegetal waste - production,1997,"Metric tons,  thousand",180,
112,Belarus,Vegetal waste - production,1996,"Metric tons,  thousand",96.32,
56,Belgium,Vegetal waste - production,2010,"Metric tons,  thousand",1571.44,
56,Belgium,Vegetal waste - production,2009,"Metric tons,  thousand",1258.64,
56,Belgium,Vegetal waste - production,2008,"Metric tons,  thousand",1130.32,
56,Belgium,Vegetal waste - production,2007,"Metric tons,  thousand",846.88,
56,Belgium,Vegetal waste - production,2006,"Metric tons,  thousand",652.96,
56,Belgium,Vegetal waste - production,2005,"Metric tons,  thousand",635.36,
56,Belgium,Vegetal waste - production,2004,"Metric tons,  thousand",508.56,
56,Belgium,Vegetal waste - production,2003,"Metric tons,  thousand",411.84,
56,Belgium,Vegetal waste - production,2002,"Metric tons,  thousand",262.64,
56,Belgium,Vegetal waste - production,2001,"Metric tons,  thousand",225.44,
56,Belgium,Vegetal waste - production,2000,"Metric tons,  thousand",186.64,
56,Belgium,Vegetal waste - production,1999,"Metric tons,  thousand",203.6,
